LAMMPS data file. CGCMM style. atom_style charge generated by VMD/TopoTools v1.7 on Thu Sep 07 10:43:24 +0330 2023
 6054 atoms
 0 bonds
 0 angles
 0 dihedrals
 0 impropers
 3 atom types
 0 bond types
 0 angle types
 0 dihedral types
 0 improper types
 -77.329989 77.329989  xlo xhi
 -77.329989 77.329989  ylo yhi
 -1.2000000 30.000000  zlo zhi

# Pair Coeffs
#
# 1  H
# 2  O
# 3  Pt

 Masses

 1 1.007940 # H
 2 15.999400 # O
 3 195.084000 # Pt

 Atoms # charge

242 3 0.000000 -69.597000 -47.101002 0.994000 # Pt
243 3 0.000000 -71.002998 -45.695000 -0.994000 # Pt
244 3 0.000000 -69.597000 -44.289001 0.994000 # Pt
245 3 0.000000 -71.002998 -42.882999 -0.994000 # Pt
246 3 0.000000 -69.597000 -41.477001 0.994000 # Pt
247 3 0.000000 -71.002998 -40.070999 -0.994000 # Pt
248 3 0.000000 -69.597000 -38.665001 0.994000 # Pt
249 3 0.000000 -71.002998 -37.258999 -0.994000 # Pt
250 3 0.000000 -69.597000 -35.853001 0.994000 # Pt
251 3 0.000000 -71.002998 -34.446999 -0.994000 # Pt
252 3 0.000000 -69.597000 -33.041000 0.994000 # Pt
253 3 0.000000 -71.002998 -31.635000 -0.994000 # Pt
254 3 0.000000 -69.597000 -30.229000 0.994000 # Pt
255 3 0.000000 -71.002998 -28.823000 -0.994000 # Pt
256 3 0.000000 -69.597000 -27.417000 0.994000 # Pt
257 3 0.000000 -71.002998 -26.011000 -0.994000 # Pt
258 3 0.000000 -69.597000 -24.605000 0.994000 # Pt
259 3 0.000000 -71.002998 -23.198999 -0.994000 # Pt
260 3 0.000000 -69.597000 -21.792999 0.994000 # Pt
261 3 0.000000 -71.002998 -20.386999 -0.994000 # Pt
262 3 0.000000 -69.597000 -18.981001 0.994000 # Pt
263 3 0.000000 -71.002998 -17.575001 -0.994000 # Pt
264 3 0.000000 -69.597000 -16.169001 0.994000 # Pt
265 3 0.000000 -71.002998 -14.763000 -0.994000 # Pt
266 3 0.000000 -69.597000 -13.357000 0.994000 # Pt
267 3 0.000000 -71.002998 -11.951000 -0.994000 # Pt
268 3 0.000000 -69.597000 -10.545000 0.994000 # Pt
269 3 0.000000 -71.002998 -9.139000 -0.994000 # Pt
270 3 0.000000 -69.597000 -7.733000 0.994000 # Pt
271 3 0.000000 -71.002998 -6.327000 -0.994000 # Pt
272 3 0.000000 -69.597000 -4.921000 0.994000 # Pt
